player_match_id,match_no,team,squad_no,player_name,position_group,offering_summary_v01,offering_summary_v02,offering_summary_v03,offering_made,offering_received,offering_made_received_pct,dist_v01,dist_v02,dist_v03,dist_v04,dist_v05,dist_v06,dist_v07,passes_attempted,passes_completed,pass_completion_pct,dist_v08,dist_v09,dist_v10,dist_v11,dist_v12,offers_v01,offers_v02,offers_v03,total_offers,offers_received,offers_v04,offers_v05,offers_v06,offers_v07,offers_v08,oop_v01,oop_v02,oop_v03,oop_v04,oop_v05,oop_v06,oop_v07,oop_v08,oop_v09,oop_v10,oop_v11,oop_v12,oop_v13,physical_v01,physical_v02,physical_v03,physical_v04,physical_v05,physical_v06,physical_v07,physical_v08,total_distance_m,zone1_0_7_m,zone2_7_15_m,zone3_15_20_m,zone4_20_25_m,zone5_25_plus_m,high_speed_runs_zone3,sprints_zone4_5,top_speed_kmh,physical_v09,oop_v14,dist_v13,dist_v14,offering_summary_v04,offering_summary_v05,offering_summary_v06,offering_summary_v07,dist_v15,dist_v16,dist_v17,dist_v18,dist_v19,dist_v20,dist_v21,dist_v22,offers_v09,offers_v10,offers_v11,offers_v12,offers_v13,offers_v14,oop_v15,oop_v16,oop_v17,oop_v18,oop_v19,oop_v20,oop_v21,physical_v10,physical_v11,physical_v12,physical_v13,physical_v14,physical_v15,physical_v16,physical_v17,physical_v18,physical_v19,dist_v23,dist_v24,dist_v25,dist_v26,dist_v27,dist_v28,dist_v29,dist_v30,dist_v31,dist_v32,dist_v33,dist_v34,dist_v35,dist_v36,dist_v37,dist_v38,dist_v39,dist_v40,dist_v41,dist_v42,dist_v43,dist_v44,dist_v45,dist_v46,dist_v47,dist_v48,dist_v49,dist_v50,dist_v51,dist_v52,dist_v53,dist_v54,dist_v55,dist_v56,dist_v57,dist_v58,dist_v59,dist_v60,dist_v61,dist_v62,dist_v63,dist_v64,dist_v65,dist_v66,dist_v67,dist_v68,dist_v69,dist_v70,dist_v71,dist_v72,dist_v73,dist_v74,dist_v75,dist_v76,dist_v77,dist_v78,dist_v79,dist_v80,dist_v81,dist_v82,dist_v83,dist_v84,dist_v85,dist_v86,dist_v87,dist_v88,dist_v89,dist_v90,dist_v91,dist_v92,dist_v93,dist_v94,dist_v95,dist_v96,dist_v97,dist_v98,dist_v99,dist_v100,dist_v101,offers_v15,offers_v16,offers_v17,offers_v18,offers_v19,offers_v20,offers_v21,offers_v22,offers_v23,offers_v24,offers_v25,offers_v26,offers_v27,offers_v28,offers_v29,offers_v30,offers_v31,offers_v32,offers_v33,offers_v34,offers_v35,offers_v36,offers_v37,offers_v38,offers_v39,offers_v40,offers_v41,offers_v42,offers_v43,offers_v44,offers_v45,offers_v46,offers_v47,offers_v48,offers_v49,offers_v50,offers_v51,oop_v22,oop_v23,oop_v24,oop_v25,oop_v26,oop_v27,oop_v28,oop_v29,oop_v30,oop_v31,oop_v32,oop_v33,oop_v34,oop_v35,oop_v36,oop_v37,oop_v38,oop_v39,oop_v40,oop_v41,oop_v42,oop_v43,oop_v44,oop_v45,oop_v46,oop_v47,oop_v48,oop_v49,oop_v50,oop_v51,oop_v52,oop_v53,oop_v54,oop_v55,oop_v56,oop_v57,oop_v58,oop_v59,oop_v60,oop_v61,oop_v62,oop_v63,oop_v64,oop_v65,oop_v66,oop_v67,oop_v68,oop_v69,oop_v70,oop_v71,oop_v72,oop_v73,oop_v74,oop_v75,oop_v76,oop_v77,dist_v102,dist_v103,dist_v104
M010_germany_17,10,Germany,17,Florian WIRTZ,MF,48.0,18.0,37.5%,48.0,18.0,37.5,67.0,58.0,87%,1.0,1.0,16,12,67.0,58.0,87.0,75%,6,5.0,1.0,3,48.0,16.0,12.0,48.0,18.0,10.0,10.0,18.0,,,3 / 2,3.0,6.0,28.0,10.0,21,16.0,4.0,1,,,,,11086.3,3572.8,5191.7,1567.3,613.1,141.5,146.0,46.0,11086.3,3572.8,5191.7,1567.3,613.1,141.5,146.0,46.0,28.5,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M010_germany_18,10,Germany,18,Nathaniel BROWN,DF,40.0,12.0,30%,40.0,12.0,30.0,39.0,36.0,92%,7.0,3.0,7,5,39.0,36.0,92.0,71%,2,1.0,1.0,2,40.0,7.0,1.0,40.0,12.0,22.0,10.0,12.0,,,5 / 2,3.0,4.0,11.0,5.0,19,10.0,2.0,3,,,,,8798.9,2937.4,3865.9,1298.9,480.5,216.1,111.0,38.0,8798.9,2937.4,3865.9,1298.9,480.5,216.1,111.0,38.0,33.8,33.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M010_germany_19,10,Germany,19,Leroy SANE,MF,51.0,16.0,31.4%,51.0,16.0,31.4,50.0,41.0,82%,1.0,7.0,3,43%,50.0,41.0,82.0,7,7,3.0,,,51.0,9.0,5.0,51.0,16.0,2.0,23.0,12.0,16.0,,2 / 2,3.0,6.0,17.0,1.0,9,19.0,9.0,2,3,,,,10238.6,4035.1,3389.3,1503.8,748.1,562.3,122.0,59.0,10238.6,4035.1,3389.3,1503.8,748.1,562.3,122.0,59.0,33.5,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M010_germany_22,10,Germany,22,David RAUM,DF,14.0,2.0,14.3%,14.0,2.0,14.3,8.0,6.0,75%,2.0,4.0,2,50%,8.0,6.0,75.0,1,,,,,14.0,1.0,2.0,14.0,2.0,8.0,3.0,2.0,,,2 / 1,3.0,7.0,15.0,2.0,3,1.0,,,,,,,2917.9,873.9,1015.2,532.0,344.7,152.2,45.0,27.0,2917.9,873.9,1015.2,532.0,344.7,152.2,45.0,27.0,31.1,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M010_germany_23,10,Germany,23,Felix NMECHA,MF,31.0,8.0,25.8%,31.0,8.0,25.8,37.0,36.0,97%,9.0,9.0,100%,2,37.0,36.0,97.0,2,4,1.0,,,31.0,8.0,8.0,31.0,8.0,1.0,2.0,10.0,2.0,8.0,4 / 2,2.0,6.0,10.0,2.0,3,1.0,6.0,19,8,6,2.0,,8346.9,2987.0,3491.9,1241.6,464.4,162.1,111.0,35.0,8346.9,2987.0,3491.9,1241.6,464.4,162.1,111.0,35.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M010_germany_26,10,Germany,26,Deniz UNDAV,FW,7.0,4.0,57.1%,7.0,4.0,57.1,12.0,8.0,67%,1.0,4.0,1,25%,12.0,8.0,67.0,1,1,1.0,1.0,,7.0,1.0,1.0,7.0,4.0,5.0,4.0,,,,1 / 0,3.0,9.0,3.0,5.0,2,1.0,,,,,,,3350.8,1036.9,1517.6,593.5,166.2,36.7,51.0,12.0,3350.8,1036.9,1517.6,593.5,166.2,36.7,51.0,12.0,27.4,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_01,11,Japan,1,Zion SUZUKI,GK,1.0,1.0,100%,1.0,1.0,100.0,24.0,13.0,54%,9.0,1.0,11%,,24.0,13.0,54.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,2,6.0,,,,,,,,,,,,4841.0,3538.2,1234.8,66.1,1.9,7.0,20.2,,4841.0,3538.2,1234.8,66.1,1.9,7.0,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_02,11,Japan,2,Yukinari SUGAWARA,DF,11.0,3.0,27.3%,11.0,3.0,27.3,14.0,11.0,79%,1.0,1.0,6,4,14.0,11.0,79.0,67%,1,,,,11.0,2.0,2.0,11.0,3.0,2.0,2.0,3.0,3.0,,1,4.0,1.0,1.0,1.0,1,4.0,4.0,1,1,,,,2529.9,881.6,1236.2,289.9,72.4,49.9,25.0,8.0,2529.9,881.6,1236.2,289.9,72.4,49.9,25.0,8.0,28.5,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_03,11,Japan,3,Shogo TANIGUCHI,DF,10.0,6.0,60%,10.0,6.0,60.0,49.0,49.0,100%,1.0,8.0,8,100%,49.0,49.0,100.0,2,2,,,,10.0,1.0,1.0,10.0,6.0,1.0,7.0,6.0,,,2,2.0,3.0,1.0,1.0,9,6.0,8.0,2,4,5,,,9237.9,3881.8,4246.2,847.1,198.8,64.0,66.0,19.0,9237.9,3881.8,4246.2,847.1,198.8,64.0,66.0,19.0,30.8,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_08,11,Japan,8,Takefusa KUBO,MF,20.0,5.0,25%,20.0,5.0,25.0,16.0,12.0,75%,9.0,6.0,67%,1,16.0,12.0,75.0,1,1,,,,20.0,2.0,2.0,20.0,5.0,3.0,7.0,6.0,5.0,,1,3.0,46.0,1.0,2.0,17,12.0,1.0,,,,,,7808.8,3160.2,2971.3,1104.2,391.8,181.4,85.0,32.0,7808.8,3160.2,2971.3,1104.2,391.8,181.4,85.0,32.0,31.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_10,11,Japan,10,Ritsu DOAN,MF,19.0,6.0,31.6%,19.0,6.0,31.6,19.0,17.0,89%,2.0,9.0,5,56%,19.0,17.0,89.0,1,1,,,,19.0,4.0,1.0,19.0,6.0,1.0,2.0,8.0,3.0,6.0,2 / 0,1.0,7.0,23.0,3.0,1,32.0,20.0,1,1,,,,7916.6,3088.8,3316.8,863.1,509.7,138.2,60.0,32.0,7916.6,3088.8,3316.8,863.1,509.7,138.2,60.0,32.0,30.8,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_11,11,Japan,11,Daizen MAEDA,MF,23.0,7.0,30.4%,23.0,7.0,30.4,5.0,4.0,80%,2.0,1.0,3,2,5.0,4.0,80.0,1,,,,,23.0,3.0,3.0,23.0,7.0,17.0,7.0,,,,3 / 0,2.0,6.0,38.0,1.0,1,2.0,1.0,33,24,2,,,8252.4,2795.4,2876.5,1522.4,785.7,272.4,132.0,66.0,8252.4,2795.4,2876.5,1522.4,785.7,272.4,132.0,66.0,33.5,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_13,11,Japan,13,Keito NAKAMURA,MF,42.0,17.0,40.5%,42.0,17.0,40.5,34.0,30.0,88%,3.0,1.0,9,8,34.0,30.0,88.0,89%,2,2.0,3.0,1,42.0,8.0,2.0,42.0,17.0,1.0,1.0,12.0,18.0,17.0,4 / 1,3.0,2.0,4.0,25.0,2,7.0,36.0,26,4,2,,,11313.4,3768.2,4897.5,1923.5,608.7,115.4,163.0,53.0,11313.4,3768.2,4897.5,1923.5,608.7,115.4,163.0,53.0,29.6,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_14,11,Japan,14,Junya ITO,MF,15.0,6.0,40%,15.0,6.0,40.0,14.0,10.0,71%,1.0,7.0,4,4,14.0,10.0,71.0,2,50%,3.0,2.0,1,15.0,1.0,3.0,15.0,6.0,1.0,8.0,2.0,6.0,,9,1.0,1.0,1.0,3.0,3,,,,,,,,2894.8,1090.9,1119.0,385.7,208.9,90.4,31.0,17.0,2894.8,1090.9,1119.0,385.7,208.9,90.4,31.0,17.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_15,11,Japan,15,Daichi KAMADA,MF,65.0,29.0,44.6%,65.0,29.0,44.6,62.0,49.0,79%,1.0,2.0,17,10,62.0,49.0,79.0,59%,2,2.0,1.0,,65.0,31.0,10.0,65.0,29.0,2.0,2.0,4.0,16.0,29.0,6 / 1,1.0,1.0,6.0,21.0,1,1.0,8.0,45,10,2,1.0,,10568.9,3929.0,4880.8,1282.7,400.4,76.0,100.0,27.0,10568.9,3929.0,4880.8,1282.7,400.4,76.0,100.0,27.0,31.4,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_16,11,Japan,16,Tsuyoshi WATANABE,DF,12.0,6.0,50%,12.0,6.0,50.0,23.0,20.0,87%,2.0,1.0,7,5,23.0,20.0,87.0,71%,1,1.0,,,12.0,3.0,5.0,12.0,6.0,4.0,6.0,,,,2 / 1,1.0,1.0,4.0,3.0,3,4.0,2.0,11,3,5,5.0,,7454.2,3090.9,3105.0,884.1,255.3,118.9,77.0,22.0,7454.2,3090.9,3105.0,884.1,255.3,118.9,77.0,22.0,32.9,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_18,11,Japan,18,Ayase UEDA,FW,38.0,5.0,13.2%,38.0,5.0,13.2,5.0,4.0,80%,2.0,2.0,1,,5.0,4.0,80.0,,,,,,38.0,1.0,19.0,38.0,5.0,1.0,17.0,5.0,,,2 / 0,5.0,54.0,1.0,1.0,2,1.0,28.0,25,1,,,,8862.1,3353.9,3830.2,1142.4,421.4,114.1,98.0,29.0,8862.1,3353.9,3830.2,1142.4,421.4,114.1,98.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_19,11,Japan,19,Koki OGAWA,FW,13.0,0.0,0%,13.0,0.0,0.0,2.0,,,,,,,2.0,,,,,,,,13.0,8.0,1.0,13.0,3.0,1.0,3.0,,,,9,1.0,3.0,3.0,1.0,,,,,,,,,2437.4,963.8,937.5,292.3,185.8,57.9,28.0,15.0,2437.4,963.8,937.5,292.3,185.8,57.9,28.0,15.0,28.1,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_21,11,Japan,21,Hiroki ITO,DF,14.0,5.0,35.7%,14.0,5.0,35.7,43.0,39.0,91%,3.0,16.0,12,75%,43.0,39.0,91.0,1,1,1.0,,,14.0,5.0,1.0,14.0,5.0,1.0,7.0,5.0,,,1 / 0,3.0,1.0,3.0,3.0,1,2.0,5.0,2,19,2,5.0,4,9798.5,4189.3,4110.7,1024.5,314.4,159.6,97.0,22.0,9798.5,4189.3,4110.7,1024.5,314.4,159.6,97.0,22.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_22,11,Japan,22,Takehiro TOMIYASU,DF,5.0,3.0,60%,5.0,3.0,60.0,20.0,19.0,95%,1.0,7.0,5,71%,20.0,19.0,95.0,1,1,,,,5.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,,,2,1.0,1.0,1.0,1.0,5,3.0,2.0,,,,,,2661.6,704.6,1459.9,418.8,78.2,36.0,8.0,24.1,2661.6,704.6,1459.9,418.8,78.2,36.0,8.0,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_24,11,Japan,24,Kaishu SANO,MF,43.0,6.0,14%,43.0,6.0,14.0,27.0,24.0,89%,6.0,5.0,83%,2,27.0,24.0,89.0,2,,,,,43.0,19.0,11.0,43.0,6.0,1.0,12.0,6.0,,,4 / 1,2.0,4.0,26.0,3.0,3,2.0,3.0,26,12,5,4.0,,11066.3,3849.4,5036.5,1499.9,515.6,165.0,125.0,37.0,11066.3,3849.4,5036.5,1499.9,515.6,165.0,125.0,37.0,29.3,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_japan_26,11,Japan,26,Kento SHIOGAI,FW,11.0,0.0,0%,11.0,0.0,0.0,1.0,1.0,100%,1.0,1.0,100%,,1.0,1.0,100.0,,,,,,11.0,5.0,1.0,11.0,5.0,5.0,,,,,2,4.0,1.0,4.0,2.0,,,,,,,,,1755.4,467.1,768.2,279.1,125.8,115.2,20.0,11.0,1755.4,467.1,768.2,279.1,125.8,115.2,20.0,11.0,32.8,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_netherlands_01,11,Netherlands,1,Bart VERBRUGGEN,GK,2.0,2.0,100%,2.0,2.0,100.0,32.0,22.0,69%,11.0,5.0,45%,,32.0,22.0,69.0,,,,,,2.0,2.0,2.0,2.0,2.0,,,,,,4,4.0,,,,,,,,,,,,4758.3,3771.9,912.4,49.2,24.7,3.0,3.0,24.2,4758.3,3771.9,912.4,49.2,24.7,3.0,3.0,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_netherlands_04,11,Netherlands,4,Virgil VAN DIJK,DF,8.0,6.0,75%,8.0,6.0,75.0,102.0,95.0,93%,17.0,14.0,82%,1,102.0,95.0,93.0,1,,,,,8.0,8.0,6.0,8.0,6.0,,,,,,1 / 0,3.0,1.0,1.0,4.0,4,7.0,4.0,5,1,5,4.0,,8413.2,4368.5,2750.4,926.8,263.1,104.4,66.0,23.0,8413.2,4368.5,2750.4,926.8,263.1,104.4,66.0,23.0,32.9,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_netherlands_05,11,Netherlands,5,Nathan AKE,DF,2.0,1.0,50%,2.0,1.0,50.0,9.0,8.0,89%,2.0,1.0,50%,,9.0,8.0,89.0,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,1,1.0,3.0,1.0,10.0,1,1.0,,,,,,,1661.9,584.8,893.3,107.5,50.7,25.6,10.0,5.0,1661.9,584.8,893.3,107.5,50.7,25.6,10.0,5.0,30.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M011_netherlands_06,11,Netherlands,6,Jan Paul VAN HECKE,DF,7.0,4.0,57.1%,7.0,4.0,57.1,92.0,86.0,93%,1.0,16.0,11,69%,92.0,86.0,93.0,1,1,1.0,,,7.0,1.0,6.0,7.0,4.0,4.0,,,,,2 / 1,4.0,1.0,2.0,6.0,5,6.0,5.0,4,5,2,7.0,6,9634.5,3988.1,4251.2,1044.8,274.9,75.5,83.0,23.0,9634.5,3988.1,4251.2,1044.8,274.9,75.5,83.0,23.0,31.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
